oldId,groupId,content,createdAt,createdBy,IDENTITI
00000000-0000-0000-0000-000000208532,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""vmim7q"",""text"":""בעל הבית השתגע רנגלר קצר 2014 כחדש למכירה כולה 53000 קמ. למקצוענים שמבינים. הזדמנות נדירה "",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""מנוע 3.6 המבוקש. תוספות חכמות בלבד ! נעילה אחורית. מגון תחתון מלא - רסטה מלא . טסט לשנה. מסך מולטימדיה גדול . גגון שימוש . מערכת איתורן חכמה העונה לכל דרישות הבטוח. כחדש שמור ביותר. כסאות עור יפים לעלות להתניע ולנסוע ולנסוע. טוביה 0532234805. צבע צהוב מדברי מקסים."",""key"":""x91xpk"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}}],""entityMap"":{},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-25 21:13:00,,11
00000000-0000-0000-0000-000000208533,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""8gbkt"",""text"":""כתבה חדשה: חוצה ישראל ועוד טיולי ג׳יפים בפסח"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""הדיוור השבועי של אתר השטח: מסעות מיוחדים בפסח, הדרכות נהיגה מתקדמות, מסעות בחו\""ל ועוד"",""key"":""lgldgbi"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - חוצה ישראל ועוד טיולי ג׳יפים בפסח"",""key"":""hhnvp"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":41,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":41,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17013"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-26 11:15:55,49c39797-7a7a-4e6a-8c56-44eb97248a58,12
00000000-0000-0000-0000-000000208534,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""xoylpr"",""text"":""כתבה חדשה: סיכום הדרכת נהיגה בשטח טרשי - ביער בן שמן, 7/3/25"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""אצלנו באתר השטח הישראלי עושים הדרכות נהיגה כמעט לכל יבואני הרכב בישראל. רובן הדרכות הומוגניות בהן משתתפים רק רכבי מותג מסוים ולעיתים, כמו היום, יש הדרכות פתוחות אליהן נרשמים ג'יפאים מתחילים או ג'יפאים ותיקים שמעוניינים להכיר את רכבם החדש, עם רכבי 4X4 ממגוון מותגים, באופן פרטי. אחרי לילה גשום מאוד הגיעו להדרכה שלושה רכבים עם נהגים גיבורים"",""key"":""5oxyx6"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - סיכום הדרכת נהיגה בשטח טרשי - ביער בן שמן, 7/3/25"",""key"":""lvi49b"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":57,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":57,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17008"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-26 12:00:00,c45a6014-c659-4a7f-87f6-2a7bb854752c,13
00000000-0000-0000-0000-000000208535,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""y5t01r"",""text"":""כתבה חדשה: סיכום טיול פריחות לרמות מנשה - מהר חורשן לגבעת הרקפות - 15/3/25"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""מזג האוויר מעולה אז יצאנו לטיול ג'יפים נוסף בצפון הקרוב והפורח, כמעט הכל צבוע בירוק, מלא בוץ ושלוליות ופריחה מרהיבה בכל פינה.."",""key"":""dpppc3"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - סיכום טיול פריחות לרמות מנשה - מהר חורשן לגבעת הרקפות - 15/3/25"",""key"":""n0qigw"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":71,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":71,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17011"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-26 12:30:00,c45a6014-c659-4a7f-87f6-2a7bb854752c,14
00000000-0000-0000-0000-000000208536,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""y9s0gb"",""text"":""כתבה חדשה: ה-TIVOLI החדש של KGM מגיע לישראל"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""מותג KGM משיקה בישראל את הטיבולי החדש - SUV קומפקטי, מנוע 1.5 G-Di טורבו עם 163 כ\""ס ו-28.6 קג\""מ ותיבת הילוכים אוטומטית Aisin 6 הילוכים"",""key"":""wbd05"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - ה-TIVOLI החדש של KGM מגיע לישראל"",""key"":""drb5du"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":40,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":40,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17014"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-26 13:30:00,49c39797-7a7a-4e6a-8c56-44eb97248a58,15
00000000-0000-0000-0000-000000208537,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""ox2y2j"",""text"":""כתבה חדשה: סיכום טיול ג'יפים מנחל פרצים עליון, דרך מעלה עזגד לנחל פרס ונחל תחמס - 22/3/25"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""בבוקר שבת יצאתי עם קבוצה איכותית של רכבים ומשתתפים למסלול טכני ויפהפה, עמוס בנופים מרהיבים של דרום מדבר יהודה"",""key"":""yw2dr"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - סיכום טיול ג'יפים מנחל פרצים עליון, דרך מעלה עזגד לנחל פרס ונחל תחמס - 22/3/25"",""key"":""pgpvgyk"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":86,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":86,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17012"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-26 15:00:00,c45a6014-c659-4a7f-87f6-2a7bb854752c,16
00000000-0000-0000-0000-000000208538,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""tey56k"",""text"":""סובארו פורסטר במעלה ברקן"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""האם סובארו פורסטר2021 ממוגן מלא. צמיגים 50/50 יכול לעלות את מעלה ברקן בגלבוע\n\nתודה\n\nמשה"",""key"":""hhxusd"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}}],""entityMap"":{},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-29 14:55:00,2e39b785-258c-4cac-93c7-f87387344234,17
00000000-0000-0000-0000-000000208539,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""6ky2uo"",""text"":""כתבה חדשה: 7 ברכות עם לנד רובר דיפנדר ברמות מנשה"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""פורום הגיבורות - נשות המפקדים של חטיבה 7 (חיל השריון), התאספו לטיול שטח מיוחד בחסות חברת המזרח - יבואנית לנד רובר לישראל, אשר סיפקה 5 רכבי דיפנדר חדשים מדגמים שונים, מדריך, מזון, פינוקים והמון תשומת לב לטובת מבצע מיוחד שמטרתו חיזוק העורף המבצעי של חוד החנית של צה\""ל"",""key"":""ovxaku"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - 7 ברכות עם לנד רובר דיפנדר ברמות מנשה"",""key"":""fimgqp"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":45,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":45,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17020"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-29 22:30:00,5265974e-6a43-4ca2-9c21-27b864f94943,18
00000000-0000-0000-0000-000000208540,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""nhf"",""text"":""כתבה חדשה: אגדת שטח: וויליס M274 \""פרד מכני\"""",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""יכולת הנשיאה של הפרד היתה פנומנלית יחסית למשקלו הקל, ויחד עם עבירות מדהימה הוא היה כלי שימושי ביותר עבור צבא ארה\""ב, במיוחד בתקופת מלחמת וייטנאם"",""key"":""uw5b2k"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - אגדת שטח: וויליס M274 \""פרד מכני\"""",""key"":""kwmy1n"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":40,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":40,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17017"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-30 07:30:00,c2440f9f-867e-436c-ba20-36b72d57a65d,19
00000000-0000-0000-0000-000000208541,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""a95pr"",""text"":""כתבה חדשה: סיכום הדרכת נהיגה של מועדון סוזוקי ביער בן שמן - 14/3/25"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""יצאנו להדרכת שטח נוספת של מועדון סוזוקי - המועדון הרשמי מטעם היבואן, בבוקר של יום שישי ביער בן שמן. קבוצה קטנה של רכבי סוזוקי ג'ימני Jimny חדשים על נהגיהם, שלמשך כמה שעות למדו ותרגלו את סודות הנהיגה בדרכים שמעבר לאספלט"",""key"":""5m9cr"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - סיכום הדרכת נהיגה של מועדון סוזוקי ביער בן שמן - 14/3/25"",""key"":""jxer2"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":64,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":64,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17009"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-30 13:30:00,c45a6014-c659-4a7f-87f6-2a7bb854752c,20
00000000-0000-0000-0000-000000208542,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""smrbts"",""text"":""כתבה חדשה: גיבורים בעלייה בטיול ג'יפים בכרמל"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""בהתאם למסורת שנבנתה ע\""י סמנכ\""ל משאבי אנוש בסמלת, יבואנית ג'יפ, סובארו, ראם ועוד מותגים נחשקים (כמו פרארי) יצאנו לעוד טיול ג'יפים של \""גיבורים בעלייה\"" והפעם מבית הלוחם חיפה להר הכרמל ורמות מנשה"",""key"":""pu5c9e"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - גיבורים בעלייה בטיול ג'יפים בכרמל"",""key"":""mu5tnd"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":41,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":41,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17019"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-30 17:30:00,5265974e-6a43-4ca2-9c21-27b864f94943,21
00000000-0000-0000-0000-000000208543,660e7df3-ffe8-4ac2-b822-8005172a462f,"{""blocks"":[{""key"":""sy2ugv"",""text"":""כתבה חדשה: סבב 2 בליגת הצ'אמפ פאקטורי - גביע ישראל במוטוקרוס 2025  "",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""הסבב השני של ליגת הצ'אמפ פאקטורי וגביע המוטוקרוס הישראלי 2025 נערך אתמול - שבת, 29.3.2025, במסלול בפרדס חנה, והמשיך את מגמת ההתפתחות של הליגה עם יום תחרות מלא אקשן, רווי מאבקים, מהפכי מיקומים ונחישות עד קו הסיום"",""key"":""bjdpv"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - סבב 2 בליגת הצ'אמפ פאקטורי - גביע ישראל במוטוקרוס 2025"",""key"":""bgliw"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":62,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":62,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17022"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-30 20:13:06,49c39797-7a7a-4e6a-8c56-44eb97248a58,22
00000000-0000-0000-0000-000000208544,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""hrb9ps"",""text"":""כתבה חדשה: סיכום טיול סמלת לגיבורי בית הלוחם חיפה, בדרך נוף הכרמל לנחל רקפת - 28/2/25"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""חברת סמלת, מעבר למותגי הרכב המגניבים שהם מביאים לנו לארץ, גם עושים רבות למען הקהילה והפעם, טיול לגיבורי בית הלוחם חיפה, פצועי צה\""ל בעיקר מהמלחמה האחרונה שעוברים שיקום קשה וממושך. למשימה נרתמו לקוחות בעלי סובארו פורסטר ויצאנו למסלול שטח קליל במזג אוויר נפלא"",""key"":""to85ou"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - סיכום טיול סמלת לגיבורי בית הלוחם חיפה, בדרך נוף הכרמל לנחל רקפת - 28/2/25"",""key"":""wtm1uc"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":82,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":82,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/16977"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-31 13:04:37,c45a6014-c659-4a7f-87f6-2a7bb854752c,23
00000000-0000-0000-0000-000000208545,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""rpzuo"",""text"":""לכל סובלי הדשבורד הסדוק בלנדקרוזר ואחרים - החלפה על חשבון טויוטה"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכל סובלי תופעת סדיקת הדשבורד בלנדקרוזר ואחרים, לאחרונה אושר הסדר פשרה בתביעה ייצוגית העוסקת בהינמסות, סדיקה או שינוי מרקם הדשבורד במגוון רכבי טויוטה.\n\nההסדר כולל אפשרות לבצע החלפה של הדשבורד וכן אפשרות לקבל החזר כספי אם החלפתם בעבר על חשבונכם. ניתן לבדוק באתר האם הרכב נכלל בהסדר הפשרה, לראות את תמצית הסדר הפשרה והמסמכים הרלוונטיים.\n\nשימו לב שתקופת ההסדר היא עד ל-3.10.2025 ולכן ככל שהרכב נכלל בהסדר הפשרה, כדאי לפנות בהקדם ליוניון מוטורס.\n\nלינק לאתר טיוטה המפרט על ההסדר:"",""key"":""hjx5m"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""https://www.toyota.co.il/owners/dashbord"",""key"":""n7v6b"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":40,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":40,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.toyota.co.il/owners/dashbord"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-03-31 15:16:00,384379db-a4e8-4ec5-a6d0-e8775707eaae,24
00000000-0000-0000-0000-000000208546,660e7df3-ffe8-4ac2-b822-8005172a462f,"{""blocks"":[{""key"":""w7wxke"",""text"":""כתבה חדשה: ווג SR1-ADV - קטנוע 125, מגיע לישראל"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""יצרנית האופנועים ווג משיקה בישראל את ה-SR1 ADV - קטנוע אדוונצ'ר קטן, בעל מנוע 124.9 סמ\""ק והספק 11.7 כ\""ס"",""key"":""vy851h"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - ווג SR1-ADV - קטנוע 125, מגיע לישראל"",""key"":""811w0n"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":44,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":44,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17023"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-04-01 11:05:44,49c39797-7a7a-4e6a-8c56-44eb97248a58,25
00000000-0000-0000-0000-000000208547,e2e65cb5-e86f-49a2-b39c-1f092f3801ba,"{""blocks"":[{""key"":""3ep3xl"",""text"":""כתבה חדשה: סיכום טיול מועדון סוזוקי מאשלים למכתש הגדול - 29/3/25"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""בבוקר שבת יצאנו בשתי קבוצות של מועדון סוזוקי - המועדון הרשמי מטעם היבואן, לטיול מדברי, בין מעלות מאתגרים ונופים קסומים"",""key"":""ve00f"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - סיכום טיול מועדון סוזוקי מאשלים למכתש הגדול - 29/3/25"",""key"":""tegldj"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":61,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":61,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17021"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-04-01 13:00:00,9524ff2c-81d9-4932-853d-0857f8c7865b,26
00000000-0000-0000-0000-000000208548,a76703a4-0706-4bd2-86a8-f09675253418,"{""blocks"":[{""key"":""2h5ng"",""text"":""כתבה חדשה: התוכניות של ניסאן"",""type"":""header-two"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""ניסאן חושפת את התוכניות שלה לזמן הקרוב ובתוכן שלושה דגמים חשמליים ומגוון יחידות הנעה חדשות"",""key"":""l8jwcf"",""depth"":0,""inlineStyleRanges"":[],""entityRanges"":[],""data"":{""textAlignment"":""right""}},{""type"":""unstyled"",""text"":""לכתבה - התוכניות של ניסאן"",""key"":""mhy93d"",""depth"":0,""inlineStyleRanges"":[{""offset"":0,""length"":25,""style"":""UNDERLINE""}],""entityRanges"":[{""offset"":0,""length"":25,""key"":0}],""data"":{""textAlignment"":""right""}}],""entityMap"":{""0"":{""type"":""LINK"",""mutability"":""MUTABLE"",""data"":{""url"":""https://www.4x4.co.il/article/17024"",""target"":""_blank"",""rel"":""""}}},""documentStyle"":{},""VERSION"":""9.14.3"",""ID"":""c5cfb5b8-6465-46bc-a9f1-763b4a4b2676""}",2025-04-01 13:00:00,49c39797-7a7a-4e6a-8c56-44eb97248a58,27
